head_node_label,head_node_attritute,r_type,r_attritube,tail_node_label,tail_node_attribute
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'朝阳幼儿园',address:'泽林镇泽银路中国农业银行东北50米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'飞鹅艺术幼儿园杜山园',address:'旭光大道81', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'希望双语幼儿园',address:'桥文路36西南方向60米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州市体育艺术高中附属幼儿园',address:'建设路99号附近', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'燕矶镇第一幼儿园',address:'燕矶大道888正北方向170米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'画苑艺术幼儿园',address:'寿昌大道与黄龙路交叉口西南100米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'新星幼儿园',address:'桥文路36西北方向50米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'沙窝幼儿园',address:'沙窝老街正北方向90米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州市金苹果幼儿园',address:'滨江花园A栋', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'金种子幼儿园',address:'十字西街2', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'晶鑫幼儿园',address:'五里墩中巷与花园北路交叉口东50米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'蓝精灵艺术幼儿园',address:'汀祖大道与迎宾大道交叉口西北100米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'尚佳幼儿园',address:'水一方小区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'恒运朝阳幼儿园',address:'西山街办塘角头村黄家边恒运花园小区1楼', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'宝兴艺术幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'爱贝品牌幼稚园',address:'十字街26-4', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'星童幼儿园',address:'明塘路64', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'兴华艺术幼儿园',address:'高知秀园北巷1-2', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'金宝幼儿园',address:'友谊路7-3', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'博雅幼儿园',address:'古楼街46-7', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'天欣幼儿园',address:'明塘路77', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州贝乐幼儿园',address:'寿昌大道31-12', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州市东方红幼儿园',address:'濠塘西巷11', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'银河艺术幼儿园',address:'滨湖南路48-12', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'清华优才国际幼儿园',address:'汇贤路22正南方向40米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'上上舫幼儿园',address:'花湖大道78-5', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'陈桥幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'司徒中心幼儿园',address:'鄂东大道9号正东方向170米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'东方世纪幼稚园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'菁禾幼儿园',address:'滨湖西路110-36', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'南塔幼儿园',address:'杨塆路3', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'威格国际双语幼儿园',address:'民安路3', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'大拇指双语幼儿园',address:'武昌大道394东升花园', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'汀祖镇神州幼儿园',address:'迎宾大道91', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'金童幼儿园',address:'邱家咀5', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'昌盛艺术幼儿园',address:'鄂东大道1号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'蓝天娃幼儿园',address:'江碧路46-1', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'碧石渡镇中心幼儿园',address:'江碧路796号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'矿机幼儿园',address:'江碧路716东南方向140米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'小神童幼儿园',address:'古楼街46号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'汀祖镇刘畈小学附属幼儿园',address:'刘畈村14组东南方向160米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州市第一幼儿园',address:'文星大道108', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'中心幼儿园沙窝分园',address:'沙窝乡东南方向190米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'湖滨花园幼儿园',address:'官柳南路1', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'聪明宝贝幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'金太阳艺术幼儿园',address:'鄂城大道10正南方向50米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'小天使国际幼儿园',address:'武昌大道466号附近', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'小天使幼儿园',address:'高家巷39省冶建庙鹅岭小区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'太阳城堡幼儿园',address:'司徒路12-3正西方向90米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'爱贝兴萌幼儿园',address:'古城路与寿昌大道交叉口南150米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'杨叶镇团山幼儿园',address:'杨叶镇团山村十组', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'华尔街幼儿园',address:'鄂城大道8东方华尔街', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'安琪幼儿园',address:'滨湖西路137-1', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'长港镇中心幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'泽林镇中心幼儿园',address:'江碧路523', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'金太阳艺术幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'司徒村育才幼儿园',address:'司徒路21', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'小神龙幼儿园',address:'凤凰街道武昌大道东升花园西门', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'星欣幼稚园',address:'古楼街道庙鹅岭飞蛾社区旁', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'益智幼儿园',address:'鄂东大道181号东北方向160米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'小博士幼儿园',address:'十字西街17-23', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'好好双语艺术幼儿园',address:'石山中学对面', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'小天才幼儿园',address:'凤凰街道祝家湾路特6号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'启智畅想幼稚园',address:'凤凰路26', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'东方瑞城幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'童心幼儿园',address:'凤凰路9-10', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'启蒙幼稚园',address:'桥文路21号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'爱贝艺术幼儿园',address:'吴都星座2栋小区内', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'晶晶艺术幼儿园',address:'红枫佳园1楼商铺正西方向140米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'艾奇妙幼儿园',address:'官柳小区附11-1', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'竹林广场幼儿园',address:'竹林广场商铺3-12', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'希望幼儿园',address:'樊川大道41-3东南方向140米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'锐思幼儿园',address:'长江天下商业街1-A24', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'阮湾幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州市第二幼儿园',address:'滨湖南路89正东方向130米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'花湖镇中心幼儿园',address:'花湖食品所92东南方向80米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'香港艾乐幼儿园',address:'江碧路678正北方向180米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'彩虹树幼儿园',address:'花湖开发区杭州路蕴福里锦城1号楼1~3号正东方向100米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'群星幼儿园',address:'何家湾北巷2-59', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'杨叶一幼',address:'杨叶镇东北方向140米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'蓝天艺术幼儿园',address:'文星大道73号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'喜洋洋艺术幼儿园',address:'飞鹅建材市场438', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'花朵童年幼儿园',address:'花湖大道78-4西南方向100米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'平石村育苗幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'茅草红苹果幼儿园',address:'鄂东大道51-17', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'福娃幼儿园',address:'公园路10正东方向100米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'天翔幼儿园',address:'官柳南路6-2', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'凤凰中心幼儿园',address:'古城路177号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'智慧星艺术幼儿园',address:'建设路杜山镇卫生院东北300米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'奇卡快乐宝贝幼儿园',address:'环湖路甲1号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'碧石渡镇实验幼儿园',address:'碧黄路13正东方向110米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'哈福幼儿园',address:'丰润园27栋', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州莲花山童蒙幼儿园',address:'凤凰路76', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'武汉童趣幼儿园',address:'东塔路23号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'童乐幼儿园',address:'菜园头村六组胡家墩', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'阳光宝贝艺术幼儿园',address:'泽翁路福盛花园内', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'手拉手艺术幼儿园',address:'濠塘东巷好旺阁东南', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'新蓝天幼儿园',address:'旭光大道程操小区南200米', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'彩虹树第二幼儿园',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'清华艺术幼儿园',address:'鄂东大道48号', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'鄂州市粮食局幼儿园',address:'古楼街13', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'金太阳艺术幼儿园',address:'百子西街44', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'七彩幼儿园',address:'杨叶大道鄂州市杨叶镇政府', task_id:'school'"
district,name:'鄂城区',school,name:'幼儿园',幼儿园,"name:'爱宝贝艺术幼儿园',address:'古城路89号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州经济开发区范墩小学',address:'范家大湾356', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市雷山学校',address:'武昌大道135', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'西山街办梁新屋小学',address:'梁华路北21', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'李边小学',address:'碧黄路78正西方向100米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鼓楼小学',address:'邬家巷8号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市明塘小学',address:'明塘路45', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'将军小学',address:'新庙镇将军村3组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'钮墩小学',address:'钮家墩61', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'花湖镇东庙教学点',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'黄山小学',address:'沙窝乡黄山村委会', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'先台小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'古塘小学',address:'古塘村九组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'茅草小学',address:'鄂东大道鸿硕置业有限公司正南方向90米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'泽林镇涂桥第二小学',address:'大程潮', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'成海小学',address:'江海路26', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'建新小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州经济开发区周铺小学',address:'寿昌西路83', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市东方红小学',address:'明塘路79号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'黄咀小学',address:'江碧路577', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'渔坝小学',address:'渔坝村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇神州小学',address:'迎宾大道91', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'西山街道华光小学',address:'西山街办华光村村委会', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'凤凰街道中心学校',address:'古城路177-1', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'新民街小学',address:'沿江大道276', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市吴都小学',address:'江家东巷12', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'司徒小学',address:'滨湖东路8', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'塔桥小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市樊口中心小学',address:'樊川大道29', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇王寿小学',address:'汀祖镇王寿村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'丁坳小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'燕矶镇车湖小学',address:'燕黄路321', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇董胜小学',address:'董胜村四组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'蒲团乡周屴小学',address:'四海大道87号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市实验小学',address:'汇贤路30', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'凤凰街道莲花小学',address:'文苑路5', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市亚太小学',address:'古城路64', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'石桥小学',address:'石桥村大刘福247号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'文塘小学',address:'桥文路29', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'洪山小学',address:'洪山村柿树下', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'车湖学校',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'夏沟小学',address:'长港镇滨港大道147号正东方向196米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇刘畈小学',address:'刘畈村14组东南方向160米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'草陂小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'杨叶镇中心学校',address:'杨叶镇正东方向120米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'卢家湾小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'西山小学',address:'武昌大道243', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'花湖镇永华教学点',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇吴垴小学',address:'汀祖镇吴垴村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇张祖小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'南塔小学',address:'南塔街15', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'泽林实验小学',address:'泽银路9', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇桂花小学',address:'桂花村9组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'团山小学',address:'杨叶镇团山村十组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'小桥小学',address:'黄金山路19', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'庙鹅岭小学',address:'方家巷8', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'新塆小学',address:'新湾村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'寿桥小学',address:'寿桥村西南方向50米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'七里界中心小学',address:'昌林路19', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'杜山镇旭东中心小学',address:'杜山镇旭东村委会', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'凤凰街道百子畈小学',address:'西子正街6', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'李境小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'池湖小学',address:'鄂东大道181号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'沙窝小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'东港小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'古楼街道东城小学',address:'古城路3号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'花湖镇阮湾小学',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'水月学校',address:'港畈垅82', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'新民街小学东校区',address:'凤凰路42', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'新庙镇洪港小学',address:'新庙镇洪港村八组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'龙山小学',address:'龙山村9组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'鄂州市官柳小学',address:'官柳42栋旁', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'花湖镇刘钊小学',address:'花湖镇刘钊村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'燕矶中心小学',address:'洪山路77', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'英山小学',address:'学苑路3', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'五里墩小学',address:'五里墩中巷23号', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'凤凰街道菜园头小学',address:'武昌大道396-12正南方向130米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'杜沟小学',address:'杜沟路10', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'峒山小学',address:'长港镇峒山村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'银山小学',address:'银山村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'汀祖镇刘云小学',address:'汀祖镇董胜村', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'凤凰学校',address:'湖北省鄂州市鄂城区', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'楼下小学',address:'和谐大道与江碧路交叉口西北100米', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'王边小学',address:'汀祖镇王边村包模谢七组', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'沙塘学校',address:'燕矶镇沙塘村委会', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'塘角头小学',address:'西山街办塘角头村万家湾053号旁', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'翁垴小学',address:'泽翁路6', task_id:'school'"
district,name:'鄂城区',school,name:'小学',小学,"name:'金盆小学',address:'碧石镇金盆村', task_id:'school'"
